id,likesCount,owner/fbid_v2,owner/full_name,owner/id,owner/is_mentionable,owner/is_private,owner/is_verified,owner/latest_reel_media,owner/profile_pic_id,owner/profile_pic_url,owner/username,ownerProfilePicUrl,ownerUsername,postUrl,repliesCount,text,timestamp
17951393669881947,8,17841402356156814,Ade Widoko,2294518538,True,False,False,0.0,3.1687364673213763e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/366533633_1287325811900986_472555847410824288_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6V7TI5oj6PUQ7kNvgF_qANc&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCZMFtGNDDMVcNR8L5r3iqwIR6Pj_v61IylVSrgv9oxrA&oe=678E2890&_nc_sid=f5838a,ade_widoko,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/366533633_1287325811900986_472555847410824288_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6V7TI5oj6PUQ7kNvgF_qANc&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCZMFtGNDDMVcNR8L5r3iqwIR6Pj_v61IylVSrgv9oxrA&oe=678E2890&_nc_sid=f5838a,ade_widoko,https://www.instagram.com/p/DD33thSvdWP/,0,"mimin baik bgt sih slalu ingetin kt terus, makasih a min 😘",2024-12-22T12:05:51.000Z
18028963361574644,9,17841466258757878,,66303024625,True,True,False,,3.3885857228728233e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/448204604_1006956827501635_5817716050373457889_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4DIn681XyEsQ7kNvgHziOhc&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCeLPwVHh_qnONVGlzUdVdJ2DESzOl4sFDt5HEuHVYU7w&oe=678E3114&_nc_sid=f5838a,marguerite.lanai,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/448204604_1006956827501635_5817716050373457889_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4DIn681XyEsQ7kNvgHziOhc&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCeLPwVHh_qnONVGlzUdVdJ2DESzOl4sFDt5HEuHVYU7w&oe=678E3114&_nc_sid=f5838a,marguerite.lanai,https://www.instagram.com/p/DD33thSvdWP/,0,"oke min gua jadi paham, terima kasih dana ku",2024-12-22T12:52:57.000Z
18061102138722036,1,17841470375696114,,70448913856,True,False,False,0.0,3.500883058611232e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/466867157_1241799000262291_7497866380789043423_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=GRYWOU2EpvQQ7kNvgEZgunh&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCEuaZxSE4207nD-PbyK9jVEytKSThAd4X3gAbjTwBAlA&oe=678E3694&_nc_sid=f5838a,azibengal,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/466867157_1241799000262291_7497866380789043423_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=GRYWOU2EpvQQ7kNvgEZgunh&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCEuaZxSE4207nD-PbyK9jVEytKSThAd4X3gAbjTwBAlA&oe=678E3694&_nc_sid=f5838a,azibengal,https://www.instagram.com/p/DD33thSvdWP/,0,Terima kasih dana karena selalu kasih edukasi yg mantap,2024-12-22T15:48:38.000Z
18031466609191714,6,17841469682785496,Jepri Irawan,69723970759,True,False,False,0.0,3.4757331032503675e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/462526875_1108657050820032_5881948656940255628_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=lxSiM8WqPucQ7kNvgHxv27H&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCFjv1I1j_16uLj6eBtRrQdKJi80LCg_LPNusy4Q29TcA&oe=678E2FF3&_nc_sid=f5838a,jeprisatu,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/462526875_1108657050820032_5881948656940255628_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=lxSiM8WqPucQ7kNvgHxv27H&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCFjv1I1j_16uLj6eBtRrQdKJi80LCg_LPNusy4Q29TcA&oe=678E2FF3&_nc_sid=f5838a,jeprisatu,https://www.instagram.com/p/DD33thSvdWP/,0,setuju min stay safe wajib bgt sih👍,2024-12-22T13:13:06.000Z
18478717249031724,6,17841470172370478,Putra Sanubari,70083827079,True,False,False,0.0,3.475009071510558e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/462505725_437363698936463_3516922057674663158_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XlSRD_21zRIQ7kNvgH9gyoO&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCVQqhrI7UPlqrRXcVdQH5w6ETqRKews-wy2KqdGIhX5A&oe=678E3E80&_nc_sid=f5838a,yanz.male,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/462505725_437363698936463_3516922057674663158_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XlSRD_21zRIQ7kNvgH9gyoO&_nc_gid=43678ec8dca448c2b86f7f1d6c6b2ce8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCVQqhrI7UPlqrRXcVdQH5w6ETqRKews-wy2KqdGIhX5A&oe=678E3E80&_nc_sid=f5838a,yanz.male,https://www.instagram.com/p/DD33thSvdWP/,0,sampe sekarang akun gua aman-aman aja min 👍,2024-12-22T13:14:31.000Z
18048134594037956,2,17841465799114716,siska.nadira44,65957737303,True,True,False,,3.3495400051290255e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439133255_446303237797294_686279612606122488_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-PGBDcCUoMQQ7kNvgGpXYqN&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBSigwzkwurQ03e2bn-JzeX6hCCx49KBbZ8sKxMvmvE8w&oe=678E2FB0&_nc_sid=f5838a,siska.nadira441,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439133255_446303237797294_686279612606122488_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-PGBDcCUoMQQ7kNvgGpXYqN&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBSigwzkwurQ03e2bn-JzeX6hCCx49KBbZ8sKxMvmvE8w&oe=678E2FB0&_nc_sid=f5838a,siska.nadira441,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,Semangat ngedukasi ya mimin dana,2024-12-05T15:47:33.000Z
18290287801235298,8,17841466352510868,Afandi,66326939750,True,True,False,,3.3546136056546734e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440565809_1130431784666000_1683108002442466637_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DgnTUDoj_7QQ7kNvgGVYyyF&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBdtPrIU5RPccgr-tlbYlFrg7iVGE4zFjauywSibxTiWQ&oe=678E2059&_nc_sid=f5838a,afandi18974,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440565809_1130431784666000_1683108002442466637_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DgnTUDoj_7QQ7kNvgGVYyyF&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBdtPrIU5RPccgr-tlbYlFrg7iVGE4zFjauywSibxTiWQ&oe=678E2059&_nc_sid=f5838a,afandi18974,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,suka banget sama dana  sampe sampe tips yg diberikan ini sangat berguna luar biasa banget kmu dana,2024-12-05T15:51:55.000Z
18015607142408296,2,17841466191923808,rit4.trisna,66110478397,True,False,False,0.0,3.3495736244731064e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439204150_3638627113020913_1443675958715895460_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZR1ptAWdYXsQ7kNvgHnpNk0&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA497_WO-kDY6Q3R0_GiDcjKVsFp6IkkkNLv4Haw2It3Q&oe=678E4BC4&_nc_sid=f5838a,rit4.trisna,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439204150_3638627113020913_1443675958715895460_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZR1ptAWdYXsQ7kNvgHnpNk0&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA497_WO-kDY6Q3R0_GiDcjKVsFp6IkkkNLv4Haw2It3Q&oe=678E4BC4&_nc_sid=f5838a,rit4.trisna,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,Gercep banget dana kalau ngingetin kita supaya tetap aman😍,2024-12-05T16:01:41.000Z
18250270372285542,20,17841466233739396,,66075183791,True,True,False,,3.3892482940808873e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/448209388_787754023123144_250744912792392953_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PBe0IiN-rP4Q7kNvgFcgKy-&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAD2VT54LCxigXN029ym7x6HfzSwCkBwe2rTnY6DW0dFg&oe=678E448F&_nc_sid=f5838a,kitt.jamir,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/448209388_787754023123144_250744912792392953_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PBe0IiN-rP4Q7kNvgFcgKy-&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAD2VT54LCxigXN029ym7x6HfzSwCkBwe2rTnY6DW0dFg&oe=678E448F&_nc_sid=f5838a,kitt.jamir,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"okok min asiapppp bakal lebih hati"" buat kedepan nya. mantul",2024-12-05T03:53:44.000Z
18050744360063120,1,17841466489484558,Haikal,66516464316,True,True,False,,3.3546921885825495e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440625839_2340064412851150_7787774475112086957_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1FSFiPeheu0Q7kNvgHvyltJ&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB6IdoLf6K57-YiqmVrWk6ogH1BHixzNZDrE4QvgLaMGA&oe=678E161D&_nc_sid=f5838a,haikal82452024,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440625839_2340064412851150_7787774475112086957_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1FSFiPeheu0Q7kNvgHvyltJ&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB6IdoLf6K57-YiqmVrWk6ogH1BHixzNZDrE4QvgLaMGA&oe=678E161D&_nc_sid=f5838a,haikal82452024,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,wah dana semangat banget ya kalo soal mengedukasi gini,2024-12-05T15:57:42.000Z
